Kualitas materi ,Kualitas trainer ,jumlah_kehadiran,Score_x,Score_y,Score,jumlah_mini_project_dikerjakan,jumlah_quiz_dikerjakan,rata_rata_score,Status_Fresh Graduates,Status_Mahasiswa,Status_Pekerja aktif,Status_Umum,Siapa trainer pada hari ini ?_ln,Siapa trainer pada hari ini ?_mdn,Siapa trainer pada hari ini ?_mf,Siapa trainer pada hari ini ?_ra,Pilihan Jadwal Kelas_Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Bootcamp_Online
0.4285714285714288,0.7333333333333338,0.6896551724137931,0.4,0.9000000000000001,0.95,1.0,0.3333333333333333,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7119999999999997,0.6479999999999997,0.8275862068965517,0.5,0.8,0.65,1.0,0.3333333333333333,0.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6444444444444444,0.7037037037037042,0.896551724137931,0.4,0.9,0.85,1.0,0.3333333333333333,0.7166666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6444444444444444,0.5555555555555558,0.5862068965517242,1.0,0.8999999999999999,0.8999999999999999,1.0,0.3333333333333333,0.9333333333333332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5076923076923081,0.6000000000000001,0.8620689655172414,0.4,1.0,0.6500000000000001,1.0,0.3333333333333333,0.6833333333333332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49473684210526336,0.5368421052631582,0.6206896551724138,0.6,0.9,0.6,1.0,0.3333333333333333,0.7000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7666666666666666,0.7333333333333338,0.7931034482758621,0.9,0.8000000000000002,0.6,1.0,0.3333333333333333,0.7666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.695238095238095,0.5428571428571431,0.6896551724137931,0.5,1.0,0.9000000000000001,1.0,0.3333333333333333,0.8000000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4240000000000004,0.4240000000000004,0.8275862068965517,0.8,1.0,0.9,1.0,0.3333333333333333,0.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6307692307692307,0.5076923076923081,0.8620689655172414,0.5,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3333333333333339,0.6533333333333333,1.0,0.6,0.9,0.95,1.0,0.3333333333333333,0.8166666666666668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7200000000000006,0.48,0.6551724137931035,0.4,1.0,0.6,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7793103448275867,0.6965517241379313,0.9655172413793104,0.6,0.9,0.7,1.0,0.3333333333333333,0.7333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8222222222222224,0.9111111111111114,0.5862068965517242,0.5,0.8999999999999999,0.8,1.0,0.3333333333333333,0.7333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5520000000000005,0.6159999999999997,0.8275862068965517,0.5,0.9,0.9,1.0,0.3333333333333333,0.7666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5272727272727273,0.5272727272727273,0.7241379310344828,0.4,0.9,0.9,1.0,0.3333333333333333,0.7333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5466666666666669,0.6266666666666669,1.0,0.5,0.8,0.5,1.0,0.3333333333333333,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5310344827586206,0.4758620689655175,0.9655172413793104,0.6,0.7,1.0,1.0,0.3333333333333333,0.7666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.476923076923077,0.5692307692307694,0.8620689655172414,1.0,0.8,0.9000000000000001,1.0,0.3333333333333333,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4222222222222225,0.6000000000000001,0.5862068965517242,0.5,1.0,0.85,1.0,0.3333333333333333,0.7833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.6888888888888887,0.5862068965517242,0.5,1.0,0.8999999999999999,1.0,0.3333333333333333,0.7999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5520000000000005,0.6479999999999997,0.8275862068965517,0.9,0.8,1.0,1.0,0.3333333333333333,0.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5826086956521745,0.5478260869565221,0.7586206896551725,0.4,0.7,0.5,1.0,0.3333333333333333,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5600000000000005,0.5600000000000005,0.6551724137931035,0.4,1.0,0.8,1.0,0.3333333333333333,0.7333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5368421052631582,0.5368421052631582,0.6206896551724138,1.0,0.9,1.0,1.0,0.3333333333333333,0.9666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5826086956521745,0.7217391304347829,0.7586206896551725,0.5,0.9,0.75,1.0,0.3333333333333333,0.7166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5692307692307694,0.6615384615384614,0.8620689655172414,0.5,0.8,0.9000000000000001,1.0,0.3333333333333333,0.7333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6266666666666669,0.6000000000000001,1.0,0.9,0.8,0.9,1.0,0.3333333333333333,0.8666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7538461538461543,0.7230769230769236,0.8620689655172414,0.5,0.8,0.8,1.0,0.3333333333333333,0.7000000000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8315789473684214,0.7894736842105261,0.6206896551724138,0.4,0.8,1.0,1.0,0.3333333333333333,0.7333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.657142857142857,0.3714285714285719,0.9310344827586207,0.9,0.8,0.65,1.0,0.3333333333333333,0.7833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.663157894736842,0.7052631578947373,0.6206896551724138,1.0,1.0,0.8,1.0,0.3333333333333333,0.9333333333333332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7037037037037042,0.6444444444444444,0.896551724137931,1.0,1.0,0.95,1.0,0.3333333333333333,0.9833333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5142857142857147,0.6285714285714286,0.9310344827586207,0.4,0.6,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4666666666666668,0.6799999999999997,1.0,0.8,0.8,0.5,1.0,0.3333333333333333,0.7000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8799999999999999,0.5600000000000005,0.6551724137931035,0.8,0.7,0.85,1.0,0.3333333333333333,0.7833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7052631578947373,0.5368421052631582,0.6206896551724138,0.6,0.9,0.5,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6923076923076921,0.5076923076923081,0.8620689655172414,0.5,0.9000000000000001,0.5,1.0,0.3333333333333333,0.6333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7565217391304353,0.40869565217391335,0.7586206896551725,0.8,1.0,0.5,1.0,0.3333333333333333,0.7666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8181818181818183,0.6363636363636367,0.7241379310344828,0.4,1.0,1.0,1.0,0.3333333333333333,0.7999999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5600000000000005,0.5200000000000005,0.6551724137931035,0.6,0.9,0.9,1.0,0.3333333333333333,0.7999999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.48,0.5200000000000005,0.6551724137931035,0.4,0.7,0.75,1.0,0.3333333333333333,0.6166666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5826086956521745,0.7565217391304353,0.7586206896551725,0.4,0.9,1.0,1.0,0.3333333333333333,0.7666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6689655172413795,0.4482758620689662,0.9655172413793104,0.5,0.9,0.85,1.0,0.3333333333333333,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.48571428571428577,0.6000000000000001,0.9310344827586207,0.5,1.0,0.95,1.0,0.3333333333333333,0.8166666666666668,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3454545454545457,0.7090909090909094,0.7241379310344828,1.0,0.9,0.65,1.0,0.3333333333333333,0.85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5600000000000005,0.5200000000000005,0.6551724137931035,0.5,0.6,0.9,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6285714285714286,0.6285714285714286,0.9310344827586207,0.4,0.8,0.75,1.0,0.3333333333333333,0.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6857142857142855,0.40000000000000036,0.9310344827586207,0.8,0.7,1.0,1.0,0.3333333333333333,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6869565217391305,0.6521739130434785,0.7586206896551725,0.4,1.0,0.9,1.0,0.3333333333333333,0.7666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.37391304347826093,0.6521739130434785,0.7586206896551725,0.4,1.0,0.9,1.0,0.3333333333333333,0.7666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.49473684210526336,0.5789473684210531,0.6206896551724138,0.9,0.8,0.65,1.0,0.3333333333333333,0.7833333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.4666666666666668,0.6333333333333337,0.7931034482758621,0.9,0.9,0.6999999999999998,1.0,0.3333333333333333,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3777777777777782,0.3777777777777782,0.5862068965517242,0.4,0.7,0.85,1.0,0.3333333333333333,0.65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6799999999999997,0.48,0.6551724137931035,0.9,0.9,0.95,1.0,0.3333333333333333,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6965517241379313,0.3379310344827591,0.9655172413793104,0.4,0.8,0.65,1.0,0.3333333333333333,0.6166666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.476923076923077,0.6000000000000001,0.8620689655172414,0.4,0.7,0.5,1.0,0.3333333333333333,0.5333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6799999999999997,0.5200000000000005,1.0,0.5,0.6,0.7,1.0,0.3333333333333333,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7714285714285718,0.4285714285714288,0.9310344827586207,0.5,0.6,1.0,1.0,0.3333333333333333,0.7000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.7142857142857149,0.9310344827586207,0.5,0.8,0.8,1.0,0.3333333333333333,0.7000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.657142857142857,0.7333333333333338,0.6896551724137931,0.9000000000000001,0.7,1.0,1.0,0.3333333333333333,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5111111111111115,0.4666666666666668,0.5862068965517242,0.8999999999999999,1.0,1.0,1.0,0.3333333333333333,0.9666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4222222222222225,0.4666666666666668,0.5862068965517242,1.0,0.8,0.5,1.0,0.3333333333333333,0.7666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7894736842105261,0.4526315789473685,0.6206896551724138,0.5,0.7,0.9500000000000001,1.0,0.3333333333333333,0.7166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5200000000000005,0.5520000000000005,0.8275862068965517,0.4,1.0,0.5,1.0,0.3333333333333333,0.6333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6210526315789475,0.49473684210526336,0.6206896551724138,0.5,0.8,0.9,1.0,0.3333333333333333,0.7333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8399999999999999,0.6000000000000001,0.6551724137931035,0.4,0.9,0.95,1.0,0.3333333333333333,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8399999999999999,0.7333333333333338,1.0,0.4,0.8,0.6,1.0,0.3333333333333333,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
